Academic_Year,UDISE_Code,district_name & code,block_name & code,School_Name,PP3_B,PP3_G,PP3_T,PP2_B,PP2_G,PP2_T,PP1_B,PP1_G,PP1_T,C1B,C1G,C1T,C2B,C2G,C2T,C3B,C3G,C3T,C4B,C4G,C4T,C5B,C5G,C5T,C6B,C6G,C6T,C7B,C7G,C7T,C8B,C8G,C8T,C9B,C9G,C9T,C10B,C10G,C10T,C11B,C11G,C11T,C12B,C12G,C12T,Total
2024-25,28231191820,TIRUPATI (2833),TIRUPATHI(U) (282311),MGM MCHS BAIRAGIPATTEDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,0,23,22,0,25,36,0,52,49,0,51,52,0,58,67,0,48,55,0,59,46,0,0,0,0,0,0,0,690
2024-25,28231291020,TIRUPATI (2833),RENIGUNTA (282312),ZPHS RENIGUNTA(BOYS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,96,0,0,79,0,0,115,0,0,90,0,0,16,0,0,0,0,0,475
2024-25,28231502501,TIRUPATI (2833),THOTTAMBEDU (282315),MPPS BASAVAIAHPALEM,0,0,0,0,0,0,0,0,0,4,3,0,7,6,0,2,6,0,2,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2024-25,28231601502,TIRUPATI (2833),B.N.KANDRIGA (282316),MPPS B.N.KANDRIGA,0,0,0,0,0,0,0,0,0,6,6,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2024-25,28231801701,TIRUPATI (2833),SATHYAVEDU (282318),MPPS NARASARAJUAGRAHARAM,0,0,0,0,0,0,3,2,0,1,4,0,4,3,0,0,2,0,5,5,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2024-25,28232100606,CHITTOOR (2823),VIJAYAPURAM (282321),ZPHS PANNUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,3,0,2,4,0,36,37,0,35,51,0,33,37,0,36,32,0,39,22,0,0,0,0,0,0,0,376
2024-25,28232201201,CHITTOOR (2823),NINDRA (282322),MPPS NINDRA,0,0,0,0,0,0,0,0,0,1,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2024-25,28232302301,TIRUPATI (2833),K.V.B.PURAM (282323),MPPS K.V.B.PURAM,0,0,0,0,0,0,0,2,0,7,11,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
2024-25,28232490718,TIRUPATI (2833),NARAYANAVARAM (282324),MPPS NARAYANAVANAM (MAIN),0,0,0,0,0,0,0,0,0,12,21,0,12,15,0,16,18,0,15,16,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
2024-25,28233101134,ANNAMAYYA (2825),PILER (282331),ZPHS PILER(MAIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,0,26,26,0,28,19,0,44,42,0,29,33,0,45,31,0,31,38,0,26,32,0,0,0,0,0,0,0,485
2024-25,28233201210,ANNAMAYYA (2825),KALIKIRI (282332),MPPS  KALIKIRI,0,0,0,0,0,0,12,12,0,12,12,0,14,11,0,15,21,0,17,13,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
2024-25,28233301420,ANNAMAYYA (2825),VAYALPAD (282333),MPPS(MAIN) VALMIKIPURAM,0,0,0,0,0,0,0,0,0,14,9,0,10,12,0,9,14,0,9,14,0,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
2024-25,28233400810,ANNAMAYYA (2825),NIMMANAPALLE (282334),MPPS NIMMANAPALLE(TELUGU),0,0,0,0,0,0,0,0,0,2,5,0,5,6,0,7,5,0,3,3,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2024-25,28233600704,ANNAMAYYA (2825),RAMASAMUDRAM (282336),MPUPS RAMASAMUDRAM (URDU),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2024-25,28233790845,CHITTOOR (2823),PUNGANUR (282337),MPLHS KOTHAINDLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,64,0,87,81,0,129,78,0,89,92,0,114,79,0,0,0,0,0,0,0,910
2024-25,28233900801,CHITTOOR (2823),SOMALA (282339),MPPS SOMALA,0,0,0,0,0,0,0,0,0,10,11,0,8,6,0,13,17,0,8,16,0,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
2024-25,28234000601,CHITTOOR (2823),SODAM (282340),MPPS SODAM,0,0,0,0,0,0,0,0,0,13,15,0,20,18,0,20,30,0,27,10,0,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
2024-25,28234100301,CHITTOOR (2823),PULICHERLA (282341),MPPS PULICHERLA,0,0,0,4,4,0,2,2,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2024-25,28234201037,TIRUPATI (2833),PAKALA (282342),GHS PAKALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,59,0,63,67,0,61,72,0,69,57,0,89,86,0,0,0,0,0,0,0,690
2024-25,28234301012,CHITTOOR (2823),VEDURUKUPPAM (282343),MPPS PACHIKAPALLAM,0,0,0,0,0,0,0,2,0,3,4,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2024-25,28234702506,CHITTOOR (2823),S.R.PURAM (282347),ZP.HS S.R. PURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,0,28,27,0,47,31,0,56,40,0,54,38,0,14,10,0,0,0,0,404
2024-25,28234800602,CHITTOOR (2823),PALASAMUDRAM (282348),MPPS PALASAMUDRAM,0,0,0,0,0,0,0,0,0,1,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2024-25,28235200606,CHITTOOR (2823),IRALA (282352),MPPS IRALA,0,0,0,0,0,0,0,0,0,11,14,0,6,6,0,7,7,0,3,8,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2024-25,28235301805,CHITTOOR (2823),THAVANAMPALLE (282353),ZPHS  THAVANAMPALLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,5,0,9,6,0,31,40,0,32,25,0,40,39,0,43,39,0,45,39,0,14,3,0,0,0,0,428
2024-25,28235501702,CHITTOOR (2823),GUDIPALA (282355),ZPHS NARAHARI PET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,5,0,8,3,0,30,35,0,27,30,0,34,36,0,62,58,0,47,50,0,0,26,0,0,16,0,473
2024-25,28235600701,CHITTOOR (2823),YADAMARI (282356),MPPS YADAMARI,0,0,0,0,0,0,0,0,0,2,6,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2024-25,28235701601,CHITTOOR (2823),BANGARUPALEM (282357),MPPS THAGGUVARIPALLE,0,0,0,0,0,0,0,0,0,6,2,0,3,3,0,7,6,0,8,4,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
2024-25,28235901411,CHITTOOR (2823),GANGAVARAM (282359),ZPHS GANGAVARAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,29,0,43,27,0,53,29,0,56,25,0,50,17,0,0,0,0,0,0,0,384
2024-25,28236301305,CHITTOOR (2823),RAMAKUPPAM (282363),ZPHS RAMAKUPPAM(BOYS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,13,9,0,10,7,0,15,4,0,17,5,0,21,1,0,27,0,0,25,0,0,0,0,0,0,0,0,170
2024-25,28236404002,CHITTOOR (2823),SANTHIPURAM (282364),MPPS THUMMISI,0,0,0,0,0,0,0,0,0,2,3,0,1,4,0,2,6,0,0,2,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2024-25,28236501601,CHITTOOR (2823),GUDUPALLE (282365),MPPS GUDUPALLE,0,0,0,0,0,0,0,0,0,7,5,0,4,1,0,5,5,0,2,5,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2025-26,28133303301,ANAKAPALLI,ANAKAPALLI,MPPS K. Koppaka,0,0,0,0,0,0,0,0,0,5,8,13,4,5,9,1,1,2,13,3,16,5,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
2025-26,28131501003,ANAKAPALLI,GOLUGONDA,MPPS GOLUGONDA,0,0,0,0,0,0,0,0,0,8,14,22,6,7,13,8,7,15,8,9,17,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
2025-26,28133601603,ANAKAPALLI,MAKAVARAPALEM,MPPS MAKAVARAPALEM,0,0,0,0,0,0,0,0,0,0,5,5,1,4,5,3,1,4,3,3,6,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2025-26,28133401402,ANAKAPALLI,MUNAGAPAKA,MPPS III SANTHA BAYALU MUNAGAPAKA,0,0,0,0,0,0,0,0,0,2,1,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2025-26,28133800101,ANAKAPALLI,PAYAKARAOPETA,MPPS (PH) P.R. PETA,0,0,0,0,0,0,0,0,0,5,5,10,11,7,18,6,9,15,6,5,11,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
2025-26,28134202812,ANAKAPALLI,RAMBILLI,MPPS RAMBILLI,0,0,0,0,0,0,0,0,0,2,1,3,4,3,7,0,1,1,3,1,4,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2025-26,28131901910,ANAKAPALLI,RAVIKAMATHAM,MPPS RAVIKAMATHAM,0,0,0,0,0,0,0,0,0,6,4,10,2,6,8,1,10,11,7,8,15,13,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
2025-26,28131802401,ANAKAPALLI,ROLUGUNTA,MPPS ROLUGUNTA MAIN,0,0,0,0,0,0,0,0,0,5,5,10,3,6,9,7,7,14,6,4,10,10,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
2025-26,28221600307,ANANTAPUR,BELUGUPPA,MPPS BELUGUPPA,0,0,0,0,0,0,0,0,0,15,20,35,6,18,24,15,12,27,15,20,35,19,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
2025-26,28222601001,ANANTAPUR,BUKKARAYASAMUDRAM,MPPS B.K.SAMUDRAM,0,0,0,0,0,0,0,0,0,7,10,17,13,4,17,13,13,26,14,10,24,17,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
2025-26,28220100407,ANANTAPUR,D.HIREHAL,MPPS D.HIREHAL,0,0,0,0,0,0,0,0,0,10,5,15,13,9,22,7,16,23,13,12,25,6,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
2025-26,28221301601,ANANTAPUR,GARLADINNE,MPPS P W D COLONY,0,0,0,0,0,0,0,0,0,6,10,16,10,11,21,8,8,16,3,14,17,5,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
2025-26,28221901102,ANANTAPUR,GUMMAGATA,MPPS GONABHAVI,0,0,0,0,0,0,0,0,0,23,36,59,31,24,55,27,26,53,38,43,81,36,24,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308
2025-26,28220500117,ANANTAPUR,GUNTAKAL,LBS MPL.PS 2ND WARD,0,0,0,0,0,0,0,0,0,8,3,11,8,12,20,10,8,18,9,5,14,7,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
2025-26,28223400910,ANANTAPUR,KAMBADUR,MPPS KAMBADUR,0,0,0,0,0,0,0,0,0,3,9,12,6,5,11,5,12,17,9,18,27,10,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
2025-26,28221701025,ANANTAPUR,KANEKAL,MPPS HGKANEKAL,0,0,0,0,0,0,0,0,0,4,3,7,9,11,20,7,7,14,7,8,15,4,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
2025-26,28221400907,ANANTAPUR,KUDAIR,ZPHS KUDAIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,22,57,50,36,86,42,34,76,60,41,101,61,52,113,0,0,0,0,0,0,433
2025-26,28221202004,ANANTAPUR,PAMIDI,"MPPS NR COLONY,PAMIDI",0,0,0,0,0,0,0,0,0,13,11,24,10,16,26,11,8,19,10,17,27,13,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
2025-26,28222800502,ANANTAPUR,PUTLUR,MPPS PUTLUR,0,0,0,0,0,0,0,0,0,5,3,8,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2025-26,28222100101,ANANTAPUR,SETTUR,MPPS SETTUR,0,0,0,0,0,0,0,0,0,9,5,14,7,13,20,9,10,19,7,11,18,11,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
2025-26,28220300801,ANANTAPUR,VIDAPANAKAL,MPPS VIDAPANAKAL,0,0,0,0,0,0,1,3,4,18,12,30,10,12,22,8,15,23,13,15,28,15,26,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
2025-26,28204800718,ANNAMAYYA,CHINNAMANDEM,ZPHS CHINNAMANDEM (BOYS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,61,0,61,42,0,42,48,0,48,55,0,55,0,0,0,0,0,0,228
2025-26,28230801502,ANNAMAYYA,KALAKADA,MPPS KALAKADA,0,0,0,0,0,0,0,0,0,7,5,12,5,2,7,3,5,8,8,2,10,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
2025-26,28233201210,ANNAMAYYA,KALIKIRI,MPPS  KALIKIRI,0,0,0,0,0,0,0,0,0,16,10,26,11,11,22,12,14,26,11,17,28,19,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
2025-26,28204300905,ANNAMAYYA,KODUR,MPPS KODUR CAMPUS,0,0,0,0,0,0,0,0,0,13,10,23,12,14,26,10,16,26,19,22,41,14,24,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154
2025-26,28203600524,ANNAMAYYA,L.R.PALLI,ZPHS BOYS L R PALLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,24,0,24,30,0,30,38,0,38,44,0,44,0,0,0,0,0,0,164
2025-26,28230300601,ANNAMAYYA,MULAKALACHERUVU,MPPS MOLAKALACHERUVU(RS),0,0,0,0,0,0,0,0,0,4,7,11,11,7,18,3,7,10,8,6,14,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
2025-26,28233400810,ANNAMAYYA,NIMMANAPALLE,MPPS NIMMANAPALLE(TELUGU),0,0,0,0,0,0,0,0,0,8,8,16,5,7,12,11,12,23,10,10,20,10,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
2025-26,28230401005,ANNAMAYYA,PEDDATHIPPA SAMUDRAM,MPPS PEDDATHIPPASAMUDRAM (T),0,0,0,0,0,0,0,0,0,6,4,10,7,8,15,9,9,18,10,5,15,13,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
2025-26,28204100807,ANNAMAYYA,PENAGALUR,ZPHS PENAGALUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,64,48,28,76,42,46,88,53,30,83,41,31,72,0,0,0,0,0,0,383
2025-26,28233101134,ANNAMAYYA,PILER,ZPHS PILER(MAIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,37,84,47,43,90,33,39,72,46,33,79,33,40,73,0,0,0,0,0,0,398
2025-26,28203700601,ANNAMAYYA,RAMAPURAM,MPPS RAMAPURAM,0,0,0,0,0,0,0,0,0,2,5,7,5,2,7,2,3,5,3,3,6,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2025-26,28233600704,ANNAMAYYA,RAMASAMUDRAM,MPPPS RAMASAMUDRAM (URDU),0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,0,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2025-26,28204901202,ANNAMAYYA,RAYACHOTY,ZPHS GIRLS RAYACHOTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,115,115,0,142,142,0,144,144,0,139,139,0,0,0,0,0,0,640
2025-26,28204700701,ANNAMAYYA,SAMBEPALLI,MPPS SAMBEPALLI,0,0,0,0,0,0,0,0,0,8,10,18,15,8,23,10,10,20,13,12,25,13,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
2025-26,28204600201,ANNAMAYYA,T SUNDUPALLI,MPPS T SUNDI PALLY,0,0,0,0,0,0,0,0,0,7,8,15,11,17,28,9,16,25,8,10,18,5,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
2025-26,28233301420,ANNAMAYYA,VAYALPAD,MPPS(MAIN) VALMIKIPURAM,0,0,0,0,0,0,0,0,0,8,10,18,13,7,20,12,14,26,10,15,25,9,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
2025-26,28130607801,ASR,ANANTHAGIRI,MPPS ANANTHAGIRI,0,0,0,0,0,0,0,0,0,14,15,29,17,22,39,14,19,33,19,18,37,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
2025-26,28130590501,ASR,ARAKUVALLEY,MPPS KONDA VEEDHI,0,0,0,0,0,0,0,0,0,7,5,12,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2025-26,28141404303,ASR,DEVIPATNAM,MPPS INDUKURUPETA,0,0,0,0,0,0,0,0,0,4,3,7,6,4,10,7,7,14,6,9,15,6,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
2025-26,28130404601,ASR,DUMBRIGUDA,MPPS Dumbriguda,0,0,0,0,0,0,0,0,0,3,3,6,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2025-26,28131309507,ASR,G.K.VEEDHI,"GHS, RINTHADA",0,0,0,0,0,0,0,0,0,12,15,27,12,10,22,10,10,20,12,17,29,16,12,28,23,13,36,17,16,33,14,14,28,10,9,19,0,0,0,0,0,0,0,0,0,242
2025-26,28131112308,ASR,G.MADUGULA,MPPS G.MADUGULA,0,0,0,0,0,0,0,0,0,13,8,21,17,12,29,14,14,28,11,8,19,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
2025-26,28141203805,ASR,GANGAVARAM,ZPHS NELLIPUDI,0,0,0,0,0,0,0,0,0,2,4,6,3,7,10,7,12,19,5,9,14,7,6,13,11,12,23,6,6,12,12,8,20,13,7,20,0,0,0,0,0,0,0,0,0,137
2025-26,28130307401,ASR,HUKUMPETA,GOVT PS Hukumpeta,0,0,0,0,0,0,0,0,0,4,5,9,8,6,14,14,7,21,5,5,10,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
2025-26,28131404003,ASR,KOYYURU,"GHS, Koyyuru",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,61,43,18,61,31,30,61,42,30,72,34,22,56,9,7,16,12,10,22,349
2025-26,28146304605,ASR,KUNAVARAM,ZPHS KUNAVARAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,33,20,14,34,13,20,33,14,23,37,19,24,43,0,0,0,0,0,0,180
2025-26,28140104903,ASR,MAREDUMILLI,MPPS MAREDUMILLI,0,0,0,0,0,0,0,0,0,26,23,49,15,24,39,24,25,49,19,23,42,18,20,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
2025-26,28130112701,ASR,MUNCHINGPUT,MPUPS Kinchaiput,0,0,0,0,0,0,0,0,0,2,3,5,8,2,10,2,7,9,5,2,7,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
2025-26,28146403001,ASR,NELLIPAKA,GPS (TW) LAKSHMIDEVIPETA,0,0,0,0,0,0,0,0,0,3,0,3,3,9,12,4,2,6,3,2,5,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2025-26,28140402601,ASR,RAJAVOMMANGI,GPS (TW) KAMMARIPETA,0,0,0,0,0,0,0,0,0,1,3,4,2,2,4,1,2,3,1,3,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2025-26,28146103601,ASR,V.R.PURAM,MPPS ANNAVARAM,0,0,0,0,0,0,0,0,0,1,6,7,10,4,14,7,6,13,5,5,10,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
2025-26,28140208301,ASR,Y.RAMAVARAM,MPPS Y RAMAVARAM,0,0,0,0,0,0,0,0,0,10,13,23,14,7,21,7,10,17,10,13,23,5,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2025-26,28174900707,BAPATLA,AMRUTHALURU,MPPS RAMANNA CHERUVU AMRUTHALUR,0,0,0,0,0,0,0,0,0,2,5,7,1,1,2,2,3,5,6,5,11,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2025-26,28181700502,BAPATLA,BALLIKURAVA,MPPS BALLIKURAVA (HE),0,0,0,0,0,0,0,0,0,6,10,16,5,4,9,14,9,23,6,13,19,6,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
2025-26,28175000308,BAPATLA,CHERUKUPALLE,MPPS HE CHERUKUPALLI,0,0,0,0,0,0,0,0,0,4,7,11,4,3,7,4,6,10,5,2,7,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
2025-26,28182200204,BAPATLA,KARAMCHEDU,MPPS KARAMCHEDU MC,0,0,0,0,2,2,0,2,2,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2025-26,28175600301,BAPATLA,KARLAPALEM,MPPS INDIRA NAGAR,0,0,0,0,0,0,0,0,0,2,2,4,3,5,8,0,2,2,1,4,5,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2025-26,28173000611,BAPATLA,KOLLURU,MPPS GAMALLAPALEM,0,0,0,0,0,0,0,0,0,1,0,1,3,3,6,5,5,10,2,3,5,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2025-26,28182101109,BAPATLA,PARCHURU,ZPHS PARCHUR,0,0,0,0,0,0,0,0,0,4,2,6,3,9,12,13,8,21,11,10,21,11,12,23,12,7,19,14,11,25,13,12,25,14,2,16,0,0,0,0,0,0,0,0,0,168
2025-26,28175290830,BAPATLA,REPALLE,GOVT.HS 1 WARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,17,16,5,21,18,11,29,17,12,29,18,4,22,0,0,0,0,0,0,118
2025-26,28181800403,BAPATLA,SANTHAMAGULURU,MPPS COLONY SANTHAMAGULUR,0,0,0,0,0,0,0,0,0,4,3,7,3,3,6,1,2,3,6,2,8,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
2025-26,28173300705,BAPATLA,TSUNDUR,MPPS MUNNANGIVARIPALEM,0,0,0,0,0,0,0,0,0,7,3,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2025-26,28181900501,BAPATLA,YEDDANAPUDI,MPPS YEDDANA PUDI(MP),0,0,0,0,0,0,0,0,0,10,7,17,6,8,14,9,5,14,9,9,18,15,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
2025-26,28235701601,CHITTOOR,BANGARUPALEM,MPPS THAGGUVARIPALLE,0,0,0,0,0,0,0,0,0,5,8,13,8,3,11,4,3,7,5,5,10,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
2025-26,28235901411,CHITTOOR,GANGAVARAM,ZPHS GANGAVARAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,23,73,61,31,92,53,34,87,59,31,90,59,26,85,0,0,0,0,0,0,427
2025-26,28235501702,CHITTOOR,GUDIPALA,ZPHS NARAHARI PET,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,0,1,1,2,3,5,3,5,8,22,27,49,31,39,70,24,37,61,34,34,68,67,61,128,0,38,38,0,30,30,462
2025-26,28236501601,CHITTOOR,GUDUPALLE,MPPS GUDUPALLE,0,0,0,0,0,0,0,0,0,3,4,7,7,4,11,5,1,6,6,5,11,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2025-26,28235200606,CHITTOOR,IRALA,MPPS IRALA,0,0,0,0,0,0,0,0,0,8,8,16,12,16,28,6,6,12,8,8,16,5,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
